Employee_ID,Age,Years_Experience,Salary,Attrition,Department_HR,Department_IT,Department_Marketing,Department_Sales,Remote_Worker_No,Remote_Worker_Yes,Performance_High,Performance_Low,Performance_Medium
EMP_1079,25.0,5.0,67877,No,0,0,1,0,0,1,True,False,False
EMP_1080,50.0,2.0,98001,No,1,0,0,0,0,1,False,False,True
EMP_1081,45.0,2.0,78084,No,1,0,0,0,1,0,False,True,False
EMP_1082,22.0,10.0,56806,No,0,0,0,1,1,0,False,True,False
EMP_1083,30.0,2.0,77034,No,0,1,0,0,0,1,False,False,True
EMP_1084,50.0,1.0,80317,No,0,1,0,0,0,1,False,True,False
EMP_1085,50.0,1.0,95468,No,1,0,0,0,0,1,False,False,True
EMP_1086,30.0,15.0,59094,No,0,1,0,0,1,0,False,True,False
EMP_1087,35.0,3.0,97796,No,1,0,0,0,0,1,True,False,False
EMP_1088,25.0,3.0,50589,No,0,0,0,1,0,1,False,True,False
EMP_1089,33.69500438212095,10.0,97221,No,1,0,0,0,1,0,False,False,True
EMP_1090,25.0,10.0,41657,No,1,0,0,0,1,0,False,False,True
EMP_1091,50.0,2.0,79531,No,0,0,0,1,1,0,True,False,False
EMP_1092,35.0,5.0,92227,No,0,1,0,0,1,0,False,False,True
EMP_1093,35.0,7.0,43164,No,1,0,0,0,0,1,False,True,False
EMP_1094,35.0,5.0,81247,No,1,0,0,0,1,0,False,True,False
EMP_1095,25.0,2.0,59601,No,0,0,0,1,1,0,True,False,False
EMP_1096,25.0,10.0,90599,No,0,1,0,0,0,1,False,False,True
EMP_1097,25.0,3.0,111545,No,1,0,0,0,0,1,True,False,False
EMP_1098,25.0,2.0,44552,No,0,0,0,1,0,1,False,True,False
EMP_1099,45.0,3.0,49417,No,1,0,0,0,1,0,True,False,False
EMP_1100,30.0,1.0,98579,No,0,0,1,0,0,1,False,False,True
EMP_1101,22.0,1.0,108207,No,0,0,0,1,1,0,True,False,False
EMP_1102,33.69500438212095,7.0,112055,No,0,1,0,0,1,0,False,False,True
EMP_1103,50.0,1.0,118270,No,0,1,0,0,1,0,False,False,True
EMP_1104,50.0,3.0,43722,No,0,1,0,0,0,1,False,True,False
EMP_1105,33.69500438212095,3.0,110442,No,0,1,0,0,1,0,False,True,False
EMP_1106,25.0,1.0,80031,Yes,1,0,0,0,0,1,False,True,False
EMP_1107,30.0,3.0,119235,No,1,0,0,0,0,1,False,False,True
EMP_1108,45.0,2.0,61438,No,0,1,0,0,0,1,True,False,False
EMP_1109,40.0,2.0,98819,No,0,1,0,0,1,0,False,False,True
EMP_1110,25.0,2.0,83856,No,0,1,0,0,1,0,False,True,False
EMP_1111,45.0,2.0,73576,No,1,0,0,0,1,0,False,True,False
EMP_1112,25.0,1.0,81938,Yes,0,1,0,0,0,1,True,False,False
EMP_1113,25.0,7.0,89028,No,0,1,0,0,1,0,False,True,False
EMP_1114,35.0,3.0,99807,Yes,0,0,1,0,1,0,False,True,False
EMP_1115,35.0,2.0,89877,No,0,0,1,0,1,0,False,True,False
EMP_1116,35.0,5.0,83461,No,0,1,0,0,1,0,True,False,False
EMP_1117,22.0,7.0,80469,No,0,0,0,1,1,0,False,False,True
EMP_1118,50.0,10.0,60435,No,0,1,0,0,0,1,False,True,False
EMP_1119,25.0,3.0,54191,No,0,0,1,0,0,1,True,False,False
EMP_1120,25.0,2.0,67386,No,0,0,0,1,0,1,False,True,False
EMP_1121,50.0,2.0,71721,No,0,0,0,1,0,1,True,False,False
EMP_1122,33.69500438212095,7.0,94786,No,0,1,0,0,1,0,False,True,False
EMP_1123,50.0,10.0,53704,No,0,0,1,0,0,1,True,False,False
EMP_1124,45.0,2.0,96635,No,0,0,1,0,1,0,False,True,False
EMP_1125,40.0,3.0,42123,Yes,0,0,0,1,0,1,False,False,True
EMP_1126,35.0,15.0,102993,No,0,1,0,0,0,1,False,True,False
EMP_1127,22.0,10.0,65416,No,1,0,0,0,0,1,True,False,False
EMP_1128,30.0,3.0,41814,No,1,0,0,0,1,0,False,True,False
EMP_1129,30.0,7.0,118537,No,0,0,1,0,1,0,False,False,True
EMP_1130,25.0,3.0,90258,No,1,0,0,0,0,1,False,True,False
EMP_1131,40.0,5.0,56508,No,0,0,1,0,1,0,True,False,False
EMP_1132,30.0,5.0,118916,No,0,0,1,0,0,1,True,False,False
EMP_1133,22.0,1.0,75699,No,0,0,1,0,0,1,False,False,True
EMP_1134,25.0,3.0,86335,Yes,1,0,0,0,0,1,True,False,False
EMP_1135,40.0,7.0,86806,Yes,0,0,1,0,1,0,False,True,False
EMP_1136,22.0,2.0,117853,No,0,0,0,1,0,1,False,True,False
EMP_1137,50.0,7.0,103768,No,0,1,0,0,0,1,False,True,False
EMP_1138,30.0,5.0,75739,No,0,1,0,0,0,1,True,False,False
EMP_1139,30.0,3.0,74785,Yes,0,0,1,0,1,0,False,True,False
EMP_1140,35.0,1.0,71980,No,0,1,0,0,0,1,False,True,False
EMP_1141,45.0,2.0,41609,No,1,0,0,0,1,0,False,True,False
EMP_1142,30.0,5.0,106253,No,1,0,0,0,0,1,False,False,True
EMP_1143,40.0,2.0,68141,No,0,1,0,0,1,0,True,False,False
EMP_1144,35.0,7.0,70009,No,1,0,0,0,0,1,True,False,False
EMP_1145,25.0,7.0,46782,No,0,1,0,0,0,1,True,False,False
EMP_1146,50.0,1.0,65933,No,0,1,0,0,1,0,False,False,True
EMP_1147,45.0,3.0,117154,No,0,1,0,0,1,0,True,False,False
EMP_1148,40.0,3.0,48307,No,0,0,1,0,0,1,False,False,True
EMP_1149,50.0,3.0,115874,Yes,0,1,0,0,1,0,False,False,True
EMP_1150,50.0,15.0,78346,No,0,0,1,0,0,1,True,False,False
EMP_1151,40.0,10.0,90772,No,0,1,0,0,0,1,False,True,False
EMP_1152,45.0,5.0,112084,No,0,1,0,0,0,1,False,True,False
EMP_1153,40.0,7.0,80149,Yes,0,1,0,0,1,0,True,False,False
EMP_1154,40.0,3.0,67526,No,1,0,0,0,0,1,True,False,False
EMP_1155,35.0,15.0,108477,No,0,0,1,0,1,0,False,False,True
EMP_1156,45.0,5.0,45695,No,0,0,1,0,0,1,True,False,False
EMP_1157,25.0,7.0,79169,No,0,1,0,0,1,0,False,False,True
EMP_1158,50.0,10.0,87947,No,0,1,0,0,1,0,True,False,False
EMP_1159,50.0,2.0,87224,Yes,1,0,0,0,0,1,False,True,False
EMP_1160,22.0,10.0,85865,No,1,0,0,0,1,0,False,True,False
EMP_1161,45.0,2.0,65553,No,1,0,0,0,0,1,True,False,False
EMP_1162,25.0,2.0,100410,No,0,0,1,0,0,1,False,False,True
EMP_1163,30.0,2.0,64816,No,0,0,1,0,0,1,False,True,False
EMP_1164,40.0,3.0,95026,No,0,0,1,0,0,1,False,False,True
EMP_1165,25.0,10.0,90705,No,0,1,0,0,0,1,True,False,False
EMP_1166,45.0,7.0,101922,No,0,0,1,0,1,0,True,False,False
EMP_1167,45.0,7.0,113914,No,0,0,0,1,0,1,False,True,False
EMP_1168,35.0,5.0,41881,No,0,0,0,1,1,0,True,False,False
EMP_1169,22.0,15.0,79567,No,1,0,0,0,1,0,False,True,False
EMP_1170,25.0,3.0,87365,No,0,0,1,0,0,1,False,False,True
EMP_1171,35.0,3.0,119211,No,0,0,0,1,1,0,False,True,False
EMP_1172,33.69500438212095,2.0,110122,No,1,0,0,0,0,1,False,True,False
EMP_1173,35.0,7.0,65006,No,0,0,1,0,1,0,False,False,True
EMP_1174,25.0,7.0,81198,No,0,1,0,0,1,0,False,True,False
EMP_1175,35.0,3.0,62831,No,0,0,0,1,1,0,False,True,False
EMP_1176,35.0,1.0,56459,Yes,0,1,0,0,0,1,True,False,False
EMP_1177,45.0,10.0,72443,No,0,0,1,0,1,0,False,False,True
EMP_1178,25.0,1.0,82316,No,0,0,0,1,0,1,False,True,False
EMP_1179,45.0,7.0,104486,Yes,0,0,1,0,1,0,False,False,True
EMP_1180,35.0,3.0,45877,Yes,0,1,0,0,1,0,False,False,True
EMP_1181,33.69500438212095,3.0,79553,No,0,0,0,1,1,0,False,True,False
EMP_1182,30.0,2.0,44922,No,0,1,0,0,1,0,True,False,False
EMP_1183,35.0,7.0,44686,No,0,0,1,0,0,1,False,False,True
EMP_1184,50.0,10.0,72766,No,0,0,1,0,0,1,False,True,False
EMP_1185,25.0,3.0,119943,No,0,1,0,0,1,0,False,False,True
EMP_1186,50.0,3.0,72006,Yes,0,0,0,1,1,0,True,False,False
EMP_1187,40.0,1.0,71422,No,0,1,0,0,0,1,True,False,False
EMP_1188,22.0,3.0,52205,No,0,0,1,0,0,1,True,False,False
EMP_1189,30.0,7.0,63527,No,0,1,0,0,0,1,False,True,False
EMP_1190,40.0,10.0,58443,No,0,0,1,0,0,1,False,True,False
EMP_1191,22.0,2.0,56524,No,0,1,0,0,1,0,True,False,False
EMP_1192,35.0,10.0,68202,No,0,0,0,1,1,0,False,True,False
EMP_1193,30.0,5.0,105552,No,0,0,0,1,0,1,True,False,False
EMP_1194,35.0,3.0,86142,No,0,1,0,0,0,1,False,True,False
EMP_1195,22.0,1.0,101692,No,0,1,0,0,0,1,True,False,False
EMP_1196,50.0,10.0,60855,No,0,0,0,1,0,1,False,False,True
EMP_1197,33.69500438212095,2.0,100372,No,0,0,1,0,0,1,True,False,False
EMP_1198,33.69500438212095,2.0,65095,Yes,0,0,0,1,0,1,True,False,False
EMP_1199,40.0,2.0,78724,No,0,0,1,0,1,0,False,True,False
EMP_1200,25.0,10.0,89241,No,0,1,0,0,1,0,False,True,False
